"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENsembl","GeneID","EntrezID"
"CREBBP",4527.38779136152,-0.0209099192358816,0.878696648773924,-0.0237965164258427,0.981014918753433,0.996242197090582,"ENSG00000005339","CREBBP","1387"
"TSPOAP1",183.596946540602,2.48236020168219,1.65570002143309,1.4992813731642,0.133800652526744,0.495228150043522,"ENSG00000005379","TSPOAP1","9256"
"GCFC2",358.57790767507,0.450742923933079,0.980811121978923,0.45956139141616,0.645831076976854,0.893170638372245,"ENSG00000005436","GCFC2","6936"
"WDR54",1677.21460428829,-0.395010382377583,1.28292837657169,-0.307897455221273,0.758160362232434,0.937394472199855,"ENSG00000005448","WDR54","84058"
"CROT",1139.19795813742,1.09825970401257,1.3780111425606,0.79698898658526,0.425457427638732,0.787141456549988,"ENSG00000005469","CROT","54677"
"KMT2E",3386.04253687917,0.219002868525607,0.857682117764647,0.25534270097223,0.798458422102884,0.951886371726506,"ENSG00000005483","KMT2E","55904"
"RHBDD2",6285.26248542302,0.164102227079902,0.82049676275239,0.200003503401299,0.84147784116379,0.963724785974718,"ENSG00000005486","RHBDD2","57414"
"SOX8",6005.45047554828,0.929224566266472,1.7817981548733,0.521509444672506,0.602011927938599,0.876363987808052,"ENSG00000005513","SOX8","30812"
"IBTK",4348.10820736751,0.536676388939397,1.01877307427001,0.526786977879198,0.598341526922369,0.875415217813731,"ENSG00000005700","IBTK","25998"
"ZNF195",1409.53883374805,1.40094735130482,0.901248310254349,1.55445212530767,0.120076607891749,0.468511730655392,"ENSG00000005801","ZNF195","7748"
"MYCBP2",2681.4419133583,-1.4922856015679,1.46469491545208,-1.01883715565934,0.308280282911715,0.706581802592389,"ENSG00000005810","MYCBP2","23077"
"FBXL3",2299.67592603603,0.864570764773638,1.01765983723515,0.849567540291819,0.395565564959527,0.770802278614925,"ENSG00000005812","FBXL3","26224"
"ITGAL",89.7085978545676,-22.1617634134156,5.64940635938015,-3.92284817264361,8.75083004681331e-05,0.00591863572760819,"ENSG00000005844","ITGAL","3683"
"PDK2",873.908531654985,0.587674064709909,1.27608868404227,0.460527604436028,0.645137562250737,0.892733894590338,"ENSG00000005882","PDK2","5164"
"ITGA3",19479.7705492637,-2.14420230622077,1.02735994682336,-2.08709937821767,0.0368791522696748,0.262602381266902,"ENSG00000005884","ITGA3","3675"
"ZFX",2440.56403772243,-0.494612338029185,0.87025840959506,-0.568351115686814,0.569796576820876,0.86173160139866,"ENSG00000005889","ZFX","7543"
"LAMP2",20342.7668143927,0.159266382200911,1.21553877403608,0.131025340863527,0.895755261102096,0.976469777265683,"ENSG00000005893","LAMP2","3920"
"ITGA2B",25.6219373376224,-0.601187499404734,1.44801392722413,-0.415180743846311,0.678009594208746,0.906982525823161,"ENSG00000005961","ITGA2B","3674"
"GDE1",3653.00557462057,0.324689707362107,0.939274676642693,0.34568131712298,0.729582226434628,0.927144609192666,"ENSG00000006007","GDE1","51573"
"REX1BD",611.447815681083,-2.98434878552368,1.38751047708234,-2.15086576628896,0.0314867963020114,0.240139299796673,"ENSG00000006015","REX1BD","55049"
"CRLF1",109.639399711394,-6.11628070963289,2.84549521973786,-2.14946089777524,0.0315978825336088,0.24030058027945,"ENSG00000006016","CRLF1","9244"
"OSBPL7",654.104163909369,-0.52780217161405,0.841457431777608,-0.62724762023796,0.530496932511253,0.845517760439079,"ENSG00000006025","OSBPL7","114881"
"TMEM98",840.329416749671,6.24543099760621,2.14238401410078,2.91517811769502,0.00355485594300273,0.0733158747235586,"ENSG00000006042","TMEM98","26022"
"YBX2",35.2499742862134,2.42910973179828,3.56413746062452,0.681542100616019,0.495528536838315,0.82864505086143,"ENSG00000006047","YBX2","51087"
"MAP3K14",669.086444526144,-0.293895613235984,0.874371267075876,-0.336122222106917,0.736778701509506,0.930025622998362,"ENSG00000006062","MAP3K14","9020"
"TMEM132A",11200.3869946343,-1.71507993923287,1.21325934431744,-1.41361362454434,0.157475378711685,0.532367672599354,"ENSG00000006118","TMEM132A","54972"
"AP2B1",17255.8535493358,0.984855756253323,0.853632872040189,1.15372285734441,0.248613809763983,0.646978341905893,"ENSG00000006125","AP2B1","163"
"ZNF263",2596.4418315449,-0.375377031282352,0.992271196389487,-0.378300844212965,0.705207118352566,0.918748326026556,"ENSG00000006194","ZNF263","10127"
"CX3CL1",6030.50420486152,-0.00226936376449203,0.871422274315172,-0.00260420674497386,0.997922145993677,0.99949032097502,"ENSG00000006210","CX3CL1","6376"
"SPATA20",1275.05398780446,-0.829611180035217,0.871258401830865,-0.952198771675394,0.340996183848733,0.732291493184253,"ENSG00000006282","SPATA20","64847"
"CACNA1G",680.817671519648,2.09149605712942,1.64991183771451,1.26764110016121,0.204926147484972,0.593227107749233,"ENSG00000006283","CACNA1G","8913"
"TNFRSF12A",7171.31255816461,-0.68899309684736,1.03210445744982,-0.667561400277025,0.504413603890608,0.833805253647049,"ENSG00000006327","TNFRSF12A","51330"
"MAP3K9",1191.69209282416,-0.852562368849846,1.45819299654426,-0.584670459171258,0.558769320935425,0.857273492614545,"ENSG00000006432","MAP3K9","4293"
"RALA",4604.72433075228,1.79264368540112,1.14122929236163,1.57080062472939,0.116228966926616,0.461687285291835,"ENSG00000006451","RALA","5898"
"BAIAP2L1",110.579425805969,-6.02435828931252,2.10770406621858,-2.85825623524122,0.00425976259072131,0.0800755371513997,"ENSG00000006453","BAIAP2L1","55971"
"KDM7A",831.998117554293,-0.35171937811319,1.16730851038046,-0.301307987550399,0.76317965059898,0.93965907779776,"ENSG00000006459","KDM7A","80853"
"ETV1",21954.5996641788,3.1267713312231,0.929481585528381,3.36399491921685,0.00076822957485605,0.0271730672943783,"ENSG00000006468","ETV1","2115"
"AGK",2485.240122853,0.717411427395748,1.14764117478057,0.625118236571562,0.531893459709111,0.846177511489896,"ENSG00000006530","AGK","55750"
"ALDH3B1",516.561800801507,-1.89923214560119,1.08617988572897,-1.74854291683607,0.0803700609241152,0.387899860101443,"ENSG00000006534","ALDH3B1","221"
"PHTF2",4840.43265254289,-0.106147842341885,1.14334311973787,-0.0928398837666699,0.926030765160193,0.982882828889145,"ENSG00000006576","PHTF2","57157"
"CCL26",91.1131240064271,-6.8177455488014,2.5355914882414,-2.68881859732459,0.00717053737863222,0.105970576295226,"ENSG00000006606","CCL26","10344"
"FARP2",719.338364548011,-0.121125625960398,1.22051226258188,-0.0992416296614404,0.920946422294205,0.981996997127972,"ENSG00000006607","FARP2","9855"
"GGCT",1683.03914050755,0.836247745546162,1.27140882822205,0.657733159455544,0.5107096109923,0.836078699163124,"ENSG00000006625","GGCT","79017"
"DBF4",450.409325264539,2.50911241521499,0.831093579136034,3.01904921203139,0.00253569338737888,0.0596528573623092,"ENSG00000006634","DBF4","10926"
"TBXA2R",298.385168592422,-2.07760159200425,0.964081632311778,-2.15500588577998,0.0311613736396495,0.2386574981889,"ENSG00000006638","TBXA2R","6915"
"IFRD1",3227.66477171412,0.189864589512199,0.940363615899743,0.201905503681718,0.839990599372,0.963724785974718,"ENSG00000006652","IFRD1","3475"
"COX10",838.929799886128,0.271753684664519,0.843931206397592,0.322009285359322,0.747445660173362,0.934308813382533,"ENSG00000006695","COX10","1352"
"GTF2IRD1",2648.98750258225,-0.595783895859694,0.794190906098079,-0.750177181940833,0.453147999614912,0.803633139118522,"ENSG00000006704","GTF2IRD1","9569"
"PAF1",5559.67704003658,0.634568666253746,0.902696097897974,0.702970432387387,0.482074176054284,0.821625697758205,"ENSG00000006712","PAF1","54623"
"VPS41",4230.52859152417,2.10816066700998,0.827484061704995,2.54767525390907,0.0108443367958068,0.131584662489517,"ENSG00000006715","VPS41","27072"
"ARHGAP44",41.7454528607844,-6.76838854700108,3.47963357552249,-1.94514405040041,0.0517576434531797,0.315814697327845,"ENSG00000006740","ARHGAP44","9912"
"ELAC2",3750.2672774467,-0.58819269849816,0.933571948927148,-0.630045385547526,0.528664890437332,0.844460988745677,"ENSG00000006744","ELAC2","60528"
"SCIN",24.3249542396401,-2.27762214973566,1.60861045275733,-1.41589416246275,0.156806494346426,0.531697976157232,"ENSG00000006747","SCIN","85477"
"ARSD",931.812706076585,-0.24607444491959,1.59583667696466,-0.154197762510154,0.877453806350429,0.972016826539941,"ENSG00000006756","ARSD","414"
"PNPLA4",146.505396014433,-6.49059297656923,2.22627066842435,-2.9154554603924,0.0035516979819043,0.0733158747235586,"ENSG00000006757","PNPLA4","8228"
"ADIPOR2",5439.27877791796,0.830051066085042,0.799027080421402,1.03882720176052,0.298885108003293,0.699121231518658,"ENSG00000006831","ADIPOR2","79602"
"CDKL3",107.566710339909,0.552393505262619,0.891846201125207,0.619382024126678,0.535664720355632,0.847747644388913,"ENSG00000006837","CDKL3","51265"
"MARK4",2732.67880861145,0.16318547721742,1.05220154674001,0.155089562187977,0.876750710790084,0.971950899170664,"ENSG00000007047","MARK4","57787"
"PROM1",632.229682382972,-1.53860611483011,2.01743160193072,-0.762655900382268,0.445668637210824,0.798915304169117,"ENSG00000007062","PROM1","8842"
"CCDC124",4563.4065885089,-0.544126621915337,1.31106668886825,-0.415025891920908,0.67812294899535,0.906982525823161,"ENSG00000007080","CCDC124","115098"
"PAFAH1B1",10124.0784658341,1.52991131254711,0.984442099238989,1.55408968565017,0.120163025169489,0.46857494427214,"ENSG00000007168","PAFAH1B1","5048"
"NOS2",3993.23102283757,-5.1633565111348,1.94164871756049,-2.65926398757758,0.00783115756149689,0.110876785276639,"ENSG00000007171","NOS2","4843"
"DNAH9",205.833298099562,2.02349697972302,1.24068127300849,1.63095633322191,0.102899533761422,0.437045622692544,"ENSG00000007174","DNAH9","1770"
"BLTP2",12883.9219434256,-0.174058037206691,0.922267032787306,-0.188728460433685,0.850305644221528,0.966399034760999,"ENSG00000007202","BLTP2","9703"
"GAS7",8784.18851915441,-1.66821660422228,0.909979130979143,-1.83324710142228,0.0667658321700159,0.356725903401046,"ENSG00000007237","GAS7","8522"
"TRAPPC6A",450.894147660926,1.37455093119274,1.05996595073292,1.29678781685609,0.194704203742849,0.582010118046683,"ENSG00000007255","TRAPPC6A","79090"
"ST7L",494.149022896545,1.27921779059999,1.06629078824407,1.19968943247326,0.230259978685521,0.626082330716204,"ENSG00000007341","ST7L","54879"
"PAX6",765.900803060812,2.67204024506591,0.878887020270988,3.04025453037415,0.00236378289616765,0.0570342856000937,"ENSG00000007372","PAX6","5080"
"RPUSD1",1442.99324388325,-2.43961138636781,0.976334436184702,-2.4987456100609,0.012463374311398,0.14104960639581,"ENSG00000007376","RPUSD1","113000"
"RHBDF1",2541.0010554618,-2.28951825941692,0.908439980821736,-2.52027465517966,0.0117263295399108,0.13777060879637,"ENSG00000007384","RHBDF1","64285"
"LUC7L",1177.04612571997,0.955876143516902,1.20789525542248,0.791356816102871,0.42873580223401,0.7891120959965,"ENSG00000007392","LUC7L","55692"
"CACNA2D2",70.9909005091322,0.352744321089676,1.7334188557366,0.203496298613748,0.83874713843859,0.96342558288439,"ENSG00000007402","CACNA2D2","9254"
"BAIAP3",328.462576989423,1.09637124267781,2.24081727507794,0.489272933974359,0.624648480355098,0.883872632715789,"ENSG00000007516","BAIAP3","8938"
"TSR3",1919.35356567517,-1.32118846819752,1.07796459084213,-1.22563252951136,0.22033699075213,0.614348521234128,"ENSG00000007520","TSR3","115939"
"PIGQ",1150.04282794065,-1.52449712037509,0.939572232793488,-1.6225438206518,0.10468695831107,0.440264865726392,"ENSG00000007541","PIGQ","9091"
"CRAMP1",3053.71334214996,0.237693448358539,0.873258447313933,0.272191410331802,0.785474846153405,0.947236553631767,"ENSG00000007545","CRAMP1","57585"
"TEAD3",1039.73541728072,-0.112350545470534,1.00136062126931,-0.112197886639601,0.910666504808071,0.979475306241623,"ENSG00000007866","TEAD3","7005"
"DNAJC11",3049.56839741419,0.294169252317401,1.11374267830723,0.264126766484794,0.791682239359397,0.949787845507736,"ENSG00000007923","DNAJC11","55735"
"MYLIP",644.091785463513,-0.160345776391657,1.14153942818467,-0.140464509970231,0.888292991389994,0.974524927026446,"ENSG00000007944","MYLIP","29116"
"E2F2",653.002891739145,1.16496053100699,1.2782268091635,0.911387965465503,0.362090992294609,0.748870006791124,"ENSG00000007968","E2F2","1870"
"PSMB1",7393.6436551501,1.17285448817405,0.860652016277564,1.36275110729049,0.172960964864057,0.554143923399073,"ENSG00000008018","PSMB1","5689"
"SYN1",401.560184521205,-1.20711010543059,1.89135141436013,-0.638226241969405,0.523326417169623,0.841562663902453,"ENSG00000008056","SYN1","6853"
"JARID2",1861.35072204008,-0.326795886660986,1.01844592252467,-0.320877014118605,0.748303593674687,0.934737502050741,"ENSG00000008083","JARID2","3720"
"CDKL5",1093.27376394705,2.04897955371347,1.46384788991058,1.39972162943695,0.161596694149772,0.538682428924447,"ENSG00000008086","CDKL5","6792"
"CAMK1G",26.8949145642343,3.21174623527331,2.10450187137794,1.5261313277761,0.126977161497106,0.481728780210739,"ENSG00000008118","CAMK1G","57172"
"CDK11A",1591.83443896795,-0.341766782018562,0.893411953808729,-0.382541089316711,0.702060057276191,0.917324262280991,"ENSG00000008128","CDK11A","728642"
"NADK",4893.8171939394,-0.0137288298664274,0.785391293207934,-0.0174802419954923,0.986053495042675,0.99671118133036,"ENSG00000008130","NADK","65220"
"TFAP2B",68.1063130288877,1.0488336378564,1.54593968791995,0.678444085530655,0.497490164837727,0.829464298002469,"ENSG00000008196","TFAP2B","7021"
"DLEC1",21.3386597987438,-1.05150431951639,2.11491198245221,-0.497185853709705,0.619057996230868,0.882290957823163,"ENSG00000008226","DLEC1","9940"
"CYTH3",3457.40064900173,0.836852280909583,1.08039294920558,0.774581397930191,0.43858705281439,0.794113484430143,"ENSG00000008256","CYTH3","9265"
"ADAM22",5279.2725863084,1.53552471394485,1.68292526774253,0.912414082417695,0.36155077907705,0.748123938520455,"ENSG00000008277","ADAM22","53616"
"SYPL1",8020.67218869197,0.777546090639891,0.978208378544457,0.794867543249686,0.426690556036102,0.788281064242718,"ENSG00000008282","SYPL1","6856"
"CYB561",1034.15866191082,-0.674623622480841,0.873912599040688,-0.771957771545334,0.440139438785902,0.795398706688026,"ENSG00000008283","CYB561","1534"
"SPAG9",13983.5061212879,0.750609943577359,1.15645407465894,0.649061609989766,0.51629855449318,0.838277419776203,"ENSG00000008294","SPAG9","9043"
"CELSR3",3544.85060295303,-2.75616091009393,1.43454891363612,-1.92127356822428,0.0546972275930525,0.323880064008551,"ENSG00000008300","CELSR3","1951"
"AASS",3807.43165356937,1.4946879569221,1.22081137118235,1.22433980564459,0.220824066632444,0.614758464201039,"ENSG00000008311","AASS","10157"
"SS18L2",915.505407786622,0.509687694318886,1.09943424260472,0.463590885718967,0.642940885560333,0.891724860073287,"ENSG00000008324","SS18L2","51188"
"MPND",547.470492092393,-0.102349779076339,1.57255043900691,-0.0650852122371183,0.948106154392117,0.987723641095394,"ENSG00000008382","MPND","84954"
"MGST1",1280.43401840509,-4.57562364304704,2.11951784733524,-2.15880401705499,0.0308653747175036,0.237261457810191,"ENSG00000008394","MGST1","4257"
"CRY1",2119.88376643719,0.935674806388241,1.0434642266953,0.896700416219891,0.369878798476058,0.752424225477294,"ENSG00000008405","CRY1","1407"
"NFIX",13206.4178044332,-0.257554886886964,1.29124056362453,-0.199463131923306,0.841900480322307,0.963724785974718,"ENSG00000008441","NFIX","4784"
"ST3GAL1",1856.64867699399,-1.19740790632161,1.19533345948835,-1.00173545450167,0.31647137826426,0.714107338345304,"ENSG00000008513","ST3GAL1","6482"
"MMP25",21.6929680626939,-3.06121262564527,1.77326720754463,-1.72631209364324,0.0842912808227044,0.398467872980057,"ENSG00000008516","MMP25","64386"
"IL32",89.6592583488641,-1.55812557043456,1.20157206126676,-1.2967391808294,0.194720943313351,0.582010118046683,"ENSG00000008517","IL32","9235"
"PKD1",15894.7836273954,-3.2034087634383,1.29344992666658,-2.47663917821231,0.0132625904729739,0.146048988596775,"ENSG00000008710","PKD1","5310"
"MAPK8IP2",827.903084007318,-1.64532197954493,1.50910027644852,-1.09026683330612,0.275595620676532,0.676364130813271,"ENSG00000008735","MAPK8IP2","23542"
"MED24",4886.39290312986,-0.364617905248607,0.832574995710808,-0.437940013965128,0.661429768233902,0.900397270609577,"ENSG00000008838","MED24","9862"
"RHOBTB2",1489.82672573413,-0.182312686198143,1.20215874876338,-0.151654418674473,0.879459509857428,0.972266794817257,"ENSG00000008853","RHOBTB2","23221"
"HEATR5B",2055.30289518759,-0.591768634224193,1.01374139584237,-0.583747133786975,0.559390450914686,0.85743793180553,"ENSG00000008869","HEATR5B","54497"
"SEC62",10442.5960458108,0.825804430565215,1.03930552874097,0.794573306624864,0.426861750933625,0.788318071710834,"ENSG00000008952","SEC62","7095"
"RPS20",26557.7455189309,0.360707501605044,1.38525792422478,0.260390137675555,0.794562849640288,0.950620932797109,"ENSG00000008988","RPS20","6224"
"CSDE1",27834.0366159713,0.85794904797113,0.763097550220217,1.12429799797358,0.260886627415517,0.662406259429886,"ENSG00000009307","CSDE1","7812"
"UBE3C",8764.27397638383,-0.145088265053361,0.829051310797615,-0.175005169358907,0.861075571710937,0.96833902169033,"ENSG00000009335","UBE3C","9690"
"REV3L",5840.65558777919,-0.5610755141983,1.50892562620192,-0.371837752938539,0.710013653068216,0.921134262714345,"ENSG00000009413","REV3L","5980"
"TENM1",3517.28965199601,2.55879587982693,1.50272655680805,1.7027687893279,0.088611345793315,0.40847320810089,"ENSG00000009694","TENM1","10178"
"MASP2",22.9773013685029,-7.36668991596868,2.79909456711105,-2.63181173030958,0.00849309126006605,0.115667814303757,"ENSG00000009724","MASP2","10747"
"IYD",18.0584602840955,-1.3189121860057,1.36724063739587,-0.9646525636612,0.334718862236403,0.727744528884969,"ENSG00000009765","IYD","389434"
"FAM76A",736.912833247999,0.56579255832204,0.990248601139972,0.571364158122214,0.567752819632496,0.860991893866899,"ENSG00000009780","FAM76A","199870"
"POMT2",1390.92069607099,-0.4916284537388,0.8247362045829,-0.596103882680202,0.551105830534888,0.853686110836286,"ENSG00000009830","POMT2","29954"
"VTA1",3425.6697531373,1.03626688753096,0.92551323837536,1.11966727709915,0.262855574473566,0.664708404533684,"ENSG00000009844","VTA1","51534"
"MLXIPL",106.41092543407,-9.25879932791728,2.39103691375905,-3.87229459931721,0.000107815524716752,0.00668255976727359,"ENSG00000009950","MLXIPL","51085"
"BAZ1B",15614.2416595419,0.671495098295273,0.83652189517733,0.802722680860525,0.422135040558313,0.784064708024023,"ENSG00000009954","BAZ1B","9031"
"RANBP9",5872.17993490652,1.05565526678859,0.804004601453215,1.31299654862736,0.189184111168162,0.575340407957862,"ENSG00000010017","RANBP9","10048"
"ETV7",47.9848708083544,-0.771932237464423,1.64545403785619,-0.469130233786506,0.63897654955314,0.890098905388074,"ENSG00000010030","ETV7","51513"
"SPRTN",787.593434938906,1.20122585406643,1.12597956962264,1.06682739764897,0.286049784306769,0.68690376416235,"ENSG00000010072","SPRTN","83932"
"METTL13",2327.85446302429,0.223629448028503,0.798133677308553,0.280190467319486,0.779331379861401,0.94456431200766,"ENSG00000010165","METTL13","51603"
"DYRK4",244.847919525978,2.47106870813557,0.996988281387388,2.47853335316729,0.013192377632551,0.145355751350397,"ENSG00000010219","DYRK4","8798"
"ZNF207",11159.1638245207,0.799870881354488,0.838663252657445,0.953744996957914,0.340212737275027,0.731821102422481,"ENSG00000010244","ZNF207","7756"
"UQCRC1",10590.7723594468,-0.215925406528178,0.982402478830075,-0.21979322241259,0.826032198304978,0.959720567343072,"ENSG00000010256","UQCRC1","7384"
"STARD3NL",5348.93598428604,1.09200344201564,0.960310595762561,1.13713567967925,0.255481570373886,0.654812576992087,"ENSG00000010270","STARD3NL","83930"
"CD9",16188.1708399936,0.529673832830374,1.19489289137551,0.443281432715392,0.657562183989592,0.898783009015312,"ENSG00000010278","CD9","928"
"NCAPD2",8994.83848746027,0.464749433142786,0.92428459016688,0.502820709213463,0.615090332189217,0.880948996761979,"ENSG00000010292","NCAPD2","9918"
"IFFO1",1435.54606895615,-1.5749217142064,0.828699041380561,-1.90047488359909,0.0573708279922311,0.330638647696328,"ENSG00000010295","IFFO1","25900"
"GIPR",135.409212819963,-1.64414937062555,1.35107817841561,-1.21691653147238,0.223635975126731,0.617635352131107,"ENSG00000010310","GIPR","2696"
"PHF7",89.0497362660644,-2.73913290263755,1.12806055248575,-2.42817896308998,0.0151748531990208,0.15824260334133,"ENSG00000010318","PHF7","51533"
"SEMA3G",318.137100020157,-0.227544248821538,2.31974641386539,-0.0980901392762071,0.921860717483671,0.981996997127972,"ENSG00000010319","SEMA3G","56920"
"NISCH",6170.36820067926,-0.906077835947883,0.850301352270475,-1.06559613662671,0.286606246390171,0.687450619603065,"ENSG00000010322","NISCH","11188"
"FUZ",718.563747126685,-0.357526458637797,1.13302957902966,-0.315549095323694,0.752344780842286,0.936513244572689,"ENSG00000010361","FUZ","80199"
"IDS",23126.4001931919,0.0503887038274619,1.12263700558264,0.0448842355782763,0.964199582366745,0.992176959033318,"ENSG00000010404","IDS","3423"
"ZNF200",754.809078649531,0.544016479945723,0.841014156818571,0.646857696193433,0.517724047112969,0.838433094074161,"ENSG00000010539","ZNF200","7752"
"CD4",53.7501382607326,1.39168737427551,1.27857430976679,1.08846811925179,0.276388503302201,0.676607708010524,"ENSG00000010610","CD4","920"
"LRRC23",239.453737847096,0.648416507484407,1.19627088772588,0.542031503179896,0.587796803835978,0.870846515987616,"ENSG00000010626","LRRC23","10233"
"HFE",836.777715951674,1.00366992320208,1.22878659784464,0.816797583048653,0.414044113687067,0.78111224613787,"ENSG00000010704","HFE","3077"
"SCMH1",2295.21724804502,0.650548947238543,1.14759195227689,0.566881761368069,0.570794516387574,0.862308045433084,"ENSG00000010803","SCMH1","22955"
"FYN",14722.0169846066,1.27123560340488,0.983828620239975,1.29213114688084,0.196311731071664,0.583542814558978,"ENSG00000010810","FYN","2534"
"HIVEP2",1014.77380017974,-0.846545788126312,1.03794880907291,-0.815594931779385,0.414731849142575,0.781599512363207,"ENSG00000010818","HIVEP2","3097"
"ELOA",4547.59539959032,0.186356983311311,0.837855135269536,0.222421484892326,0.823985788145376,0.95936001620648,"ENSG00000011007","ELOA","6924"
"LYPLA2",2083.6070760555,-0.208549393274435,0.940184905095924,-0.221817423513258,0.824456015316467,0.959407591275349,"ENSG00000011009","LYPLA2","11313"
"CLCN6",3445.68204761645,-0.658084672703868,1.36483692576352,-0.482170917478453,0.629684534684028,0.886422319823683,"ENSG00000011021","CLCN6","1185"
"MRC2",23550.9998413142,-1.70191207599956,1.19733767422371,-1.4214136184289,0.155196549694361,0.528947436057605,"ENSG00000011028","MRC2","9902"
"NME1-NME2",1296.29213647914,1.00592213323356,1.12184917687022,0.896664323487692,0.369898063294082,0.752424225477294,"ENSG00000011052","NME1-NME2","654364"
"TSPAN9",7364.97886640929,0.495471480787957,1.56046166974066,0.317515957229697,0.750852133305114,0.935707333078291,"ENSG00000011105","TSPAN9","10867"
"BTBD7",1667.6139638187,0.313692473362755,1.07651932814884,0.291395114941573,0.770749150240068,0.942984824060373,"ENSG00000011114","BTBD7","55727"
"APBA3",779.445767982999,-2.42137950616541,0.942250754362797,-2.56978250742064,0.0101762381032007,0.126807373617093,"ENSG00000011132","APBA3","9546"
"MKS1",752.249377271992,1.18377922959685,0.974537266277707,1.21470904249599,0.2244770824929,0.618646286868395,"ENSG00000011143","MKS1","54903"
"ABHD5",826.626350224094,1.14572002073803,0.856500979257484,1.33767508559217,0.181002376036875,0.565138422997229,"ENSG00000011198","ABHD5","51099"
"ANOS1",648.397895743782,4.50454194090039,2.20105922382747,2.04653372891409,0.0407038874960617,0.277652362859228,"ENSG00000011201","ANOS1","3730"
"AKAP8L",5329.2391346538,0.223846408016262,1.03229455818252,0.216843541644131,0.828330277851925,0.960539678241222,"ENSG00000011243","AKAP8L","26993"
"MBTD1",1491.06171051174,1.49265670064394,0.903584959928682,1.65192734146632,0.0985493635860814,0.431341989285822,"ENSG00000011258","MBTD1","54799"
"UTP18",2894.20054384494,0.271735234484234,0.796904955029361,0.340988260606589,0.733112419381603,0.929153623450221,"ENSG00000011260","UTP18","51096"
"RNF216",6525.91058421731,0.0575156356709352,0.898685653755996,0.0639997260783596,0.948970444920091,0.988121331347871,"ENSG00000011275","RNF216","54476"
"TTC19",659.475105887198,0.073720717493818,1.13036297809351,0.0652186235063686,0.94799993328185,0.987664376785108,"ENSG00000011295","TTC19","54902"
"PTBP1",16706.9933021067,-0.810263267137146,1.0746170089753,-0.754001900555966,0.450848080526242,0.802725439258933,"ENSG00000011304","PTBP1","5725"
"DPF1",819.30441516828,1.29124563463113,1.01660619000032,1.27015322878442,0.204030054190756,0.591897070699745,"ENSG00000011332","DPF1","8193"
"SYT7",208.592479868599,-1.80708050149974,1.05311349629657,-1.71594088182766,0.086172863216343,0.40270389188598,"ENSG00000011347","SYT7","9066"
"LARS2",3219.30431881886,0.126165702747358,1.07797496412506,0.11703954817704,0.906828713914456,0.979007272032324,"ENSG00000011376","LARS2","23395"
"PIK3C2A",5569.03466346229,0.879657528384654,1.04496872663794,0.841802731470102,0.399898382762205,0.773212856149583,"ENSG00000011405","PIK3C2A","5286"
"PLAUR",933.28829145658,-3.24172807840159,1.19092515934104,-2.72202501809206,0.00648832302893015,0.0998433720516384,"ENSG00000011422","PLAUR","5329"
"ANLN",7930.82290263463,0.278886688816315,1.20072484727042,0.23226527663711,0.816331980243864,0.957401693625404,"ENSG00000011426","ANLN","54443"
"WIZ",5426.92817226046,-0.478834253487047,1.41850495364201,-0.337562623420975,0.735692812595763,0.929559558848099,"ENSG00000011451","WIZ","58525"
"RABGAP1",5675.62891678805,0.891456141781146,0.886715309088195,1.00534651048015,0.314730026576273,0.712206977739005,"ENSG00000011454","RABGAP1","23637"
"DCN",1849.08234928227,-6.52707008379081,3.37800638068444,-1.93222550469793,0.0533316785157004,0.320039070459026,"ENSG00000011465","DCN","1634"
"QPCTL",1450.43732585014,-2.12250781147283,0.863545879868217,-2.4578981394674,0.0139752806291312,0.150835838723841,"ENSG00000011478","QPCTL","54814"
"PPP5C",5578.64445316841,0.835879852303396,0.899574884777601,0.929194296603832,0.352788402646369,0.74127012674119,"ENSG00000011485","PPP5C","5536"
"CEP68",1679.44694599748,1.64654505667491,0.979265172910097,1.68140877693204,0.0926835418884499,0.416971799686914,"ENSG00000011523","CEP68","23177"
"MAP4K3",1754.82233636931,1.19981126951666,0.818703290677466,1.46550195068085,0.142784020549031,0.51283388794252,"ENSG00000011566","MAP4K3","8491"
"LDAF1",616.536053129516,-5.6828974478415,1.22434005143599,-4.64160054322832,3.45720725396926e-06,0.000892147770989584,"ENSG00000011638","LDAF1","57146"
"BRCA1",2230.91105845238,0.739548548960272,0.94545714124927,0.782212663794656,0.434089603306829,0.791963657060181,"ENSG00000012048","BRCA1","672"
"ERCC1",5001.6650229925,0.570900876886768,0.840965816470734,0.678863356518649,0.497224445490245,0.829342916683838,"ENSG00000012061","ERCC1","2067"
"SEMA3B",1079.25152109612,-2.41422863879364,0.925633270195196,-2.60819129619718,0.00910220710581354,0.119257975299992,"ENSG00000012171","SEMA3B","7869"
"MBTPS2",2217.73767524628,1.48275219214157,0.784367257623786,1.8903800199839,0.058707153628207,0.334069129281365,"ENSG00000012174","MBTPS2","51360"
"PRICKLE3",269.021023577484,-2.72945795770362,1.04284506897314,-2.61731875511598,0.00886235390494289,0.117920692387837,"ENSG00000012211","PRICKLE3","4007"
"EXTL3",25976.1073707385,-0.47949364772863,1.19037311794065,-0.402809539716551,0.687088342670901,0.911271426767911,"ENSG00000012232","EXTL3","2137"
"ELOVL5",12523.3038499633,-0.445590892942246,0.936409135525807,-0.475850646941885,0.634180784673888,0.888087920057884,"ENSG00000012660","ELOVL5","60481"
